sample,host_total_ms,stage,start_ms,end_ms,duration_ms
21,1.180045,gpu_dequant,0.3712320029735565,0.9308159947395325,0.559583991765976
21,1.180045,gpu_promoted,0.9461759924888611,1.001471996307373,0.05529600381851196
21,1.180045,cpu_return_merge,1.0253439955413342,1.07315194606781,0.047807950526475906
22,0.934997,activation_d2h,0.0,0.027807999402284622,0.027807999402284622
22,0.934997,cpu,0.395661,0.756866,0.36120500000000005
22,0.934997,gpu_resident,0.0,0.2887679934501648,0.2887679934501648
22,0.934997,gpu_h2d,0.0,0.3622719943523407,0.3622719943523407
22,0.934997,gpu_dequant,0.3622719943523407,0.4423680007457733,0.08009600639343262
22,0.934997,gpu_promoted,0.4423680007457733,0.5017600059509277,0.05939200520515442
22,0.934997,cpu_return_merge,0.7762240171432495,0.8191999793052673,0.04297596216201782
23,1.000674,activation_d2h,0.0,0.02598400041460991,0.02598400041460991
23,1.000674,cpu,0.393896,0.8184,0.424504
23,1.000674,gpu_resident,0.0,0.46592000126838684,0.46592000126838684
23,1.000674,gpu_h2d,0.0,0.36934399604797363,0.36934399604797363
23,1.000674,gpu_dequant,0.36934399604797363,0.4423680007457733,0.07302400469779968
23,1.000674,gpu_promoted,0.46592000126838684,0.5488640069961548,0.08294400572776794
23,1.000674,cpu_return_merge,0.8376320004463196,0.8847360014915466,0.04710400104522705
24,1.033547,activation_d2h,0.0,0.026976000517606735,0.026976000517606735
24,1.033547,cpu,0.48221,0.830968,0.348758
24,1.033547,gpu_resident,0.0,0.4558719992637634,0.4558719992637634
24,1.033547,gpu_h2d,0.0,0.3616639971733093,0.3616639971733093
24,1.033547,gpu_dequant,0.3616639971733093,0.4403199851512909,0.07865598797798157
24,1.033547,gpu_promoted,0.4558719992637634,0.5191680192947388,0.06329602003097534
24,1.033547,cpu_return_merge,0.8110720217227936,0.9106559753417969,0.0995839536190033
25,0.90472,activation_d2h,0.0,0.03200000151991844,0.03200000151991844
25,0.90472,cpu,0.374025,0.726307,0.35228200000000004
25,0.90472,gpu_resident,0.0,0.44543999433517456,0.44543999433517456
25,0.90472,gpu_h2d,0.0,0.3645760118961334,0.3645760118961334
25,0.90472,gpu_dequant,0.3645760118961334,0.4423680007457733,0.07779198884963989
25,0.90472,gpu_promoted,0.44543999433517456,0.5007359981536865,0.05529600381851196
25,0.90472,cpu_return_merge,0.744607999920845,0.796671986579895,0.05206398665904999
26,1.112255,activation_d2h,0.0,0.013439999893307686,0.013439999893307686
26,1.112255,cpu,0.429133,0.920179,0.491046
26,1.112255,gpu_resident,0.0,0.4403199851512909,0.4403199851512909
26,1.112255,gpu_h2d,0.0,0.3583360016345978,0.3583360016345978
26,1.112255,gpu_dequant,0.3583360016345978,0.48127999901771545,0.12294399738311768
26,1.112255,gpu_promoted,0.48127999901771545,0.5406720042228699,0.05939200520515442
26,1.112255,cpu_return_merge,0.6400000005960464,0.6830080151557922,0.04300801455974579
27,1.086523,activation_d2h,0.0,0.02687999978661537,0.02687999978661537
27,1.086523,cpu,0.391902,0.845059,0.45315700000000003
27,1.086523,gpu_resident,0.0,0.4833280146121979,0.4833280146121979
27,1.086523,gpu_h2d,0.0,0.38067200779914856,0.38067200779914856
27,1.086523,gpu_dequant,0.38067200779914856,0.4710400104522705,0.09036800265312195
27,1.086523,gpu_promoted,0.4833280146121979,0.5683199763298035,0.08499196171760559
27,1.086523,cpu_return_merge,0.8635839819908142,0.9553920030593872,0.091808021068573
28,1.469622,activation_d2h,0.0,0.027648000046610832,0.027648000046610832
28,1.469622,cpu,0.439863,0.953413,0.51355
28,1.469622,gpu_resident,0.0,0.3389439880847931,0.3389439880847931
28,1.469622,gpu_h2d,0.0,0.37484800815582275,0.37484800815582275
28,1.469622,gpu_dequant,0.37484800815582275,0.4607999920845032,0.08595198392868042
28,1.469622,gpu_promoted,0.4607999920845032,0.5478399991989136,0.0870400071144104
28,1.469622,cpu_return_merge,1.1048960089683533,1.282047986984253,0.17715197801589966
29,0.931865,activation_d2h,0.0,0.02332800067961216,0.02332800067961216
29,0.931865,cpu,0.397202,0.75295,0.355748
